0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
perlayer,50,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_all_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,42.79461378545338,2.018728520188758,1.013446909227233
perlayer,55,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_all_5.pkl,55,original,piqa,wikitext,wikitext,wikitext,48.01846665683848,2.0626795113489367,1.0445196800194356
perlayer,45,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_all_5.pkl,45,original,piqa,wikitext,wikitext,wikitext,35.101567914659334,1.945287441939543,0.9599833482300634
perlayer,15,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,15,original,piqa,wikitext,wikitext,wikitext,19.705972212149582,1.7462092012270949,0.8042264086197352
perlayer,20,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,20,original,piqa,wikitext,wikitext,wikitext,24.76297404724709,1.822418398802048,0.8658542174168286
perlayer,25,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,25,original,piqa,wikitext,wikitext,wikitext,33.86016719908247,1.9322330572716448,0.9502691160639136
perlayer,50,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,131.79040726759254,2.4913162876650543,1.3169081920641763
perlayer,30,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,30,original,piqa,wikitext,wikitext,wikitext,43.81140320155269,2.0276127120405083,1.0197821139898746
perlayer,35,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,35,original,piqa,wikitext,wikitext,wikitext,64.52311526159303,2.1798459976448186,1.124226214689274
perlayer,40,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,40,original,piqa,wikitext,wikitext,wikitext,80.46225885698217,2.2717224546213663,1.183786585810717
perlayer,45,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,45,original,piqa,wikitext,wikitext,wikitext,106.35501412918278,2.393392201102363,1.2590568282271677
perlayer,60,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,228.65730491656245,2.761718460511114,1.4655662535832097
perlayer,55,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_all_5.pkl,55,original,piqa,wikitext,wikitext,wikitext,170.9334974114098,2.6154706069107587,1.387070556862645
perlayer,15,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,15,original,piqa,wikitext,wikitext,wikitext,17.703935436151482,1.7115724785234552,0.7753223862375421
perlayer,30,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,30,original,piqa,wikitext,wikitext,wikitext,20.688836105826457,1.7621757485184697,0.8173578169210897
perlayer,20,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,20,original,piqa,wikitext,wikitext,wikitext,18.282541891138287,1.7218969173111498,0.7839987772670204
perlayer,25,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,25,original,piqa,wikitext,wikitext,wikitext,19.065571421980312,1.7354540415351514,0.795313160080272
perlayer,35,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,35,original,piqa,wikitext,wikitext,wikitext,22.699700039435008,1.7930092931463175,0.8423829656972873
perlayer,45,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,45,original,piqa,wikitext,wikitext,wikitext,35.73213439798295,1.9517751696040384,0.9647868744281356
perlayer,40,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,40,original,piqa,wikitext,wikitext,wikitext,27.712425640925407,1.8611756016084464,0.8962141798559733
perlayer,50,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,45.17984903111348,2.039308576121111,1.0280800919591526
perlayer,60,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,148.23008868962748,2.5466892368474805,1.348622923564858
perlayer,55,fc,False,nwot,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/nwot_all_5.pkl,55,original,piqa,wikitext,wikitext,wikitext,54.46328354054568,2.111835532789716,1.0784974837172887
perlayer,15,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,15,original,piqa,wikitext,wikitext,wikitext,17.916844309209143,1.7154030144904877,0.778547561063768
perlayer,20,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,20,original,piqa,wikitext,wikitext,wikitext,24.81690204086842,1.823159928655945,0.8664411209813929
perlayer,25,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,25,original,piqa,wikitext,wikitext,wikitext,67.3655832492791,2.197490770764692,1.135857106210559
perlayer,30,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,30,original,piqa,wikitext,wikitext,wikitext,82.88468698579308,2.2843586190487577,1.1917891556524978
perlayer,35,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,35,original,piqa,wikitext,wikitext,wikitext,138.017502720381,2.512918397111611,1.329363822832618
perlayer,50,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,376.52206485441417,3.0316962490583776,1.600125214614076
perlayer,40,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,40,original,piqa,wikitext,wikitext,wikitext,223.2434526365869,2.74937110170278,1.4591016505584755
perlayer,45,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,45,original,piqa,wikitext,wikitext,wikitext,306.7513419464013,2.917705814878337,1.5448344271858958
perlayer,60,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,852.9796400962988,3.5326465009484664,1.8207493912200057
perlayer,55,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_all_5.pkl,55,original,piqa,wikitext,wikitext,wikitext,842.4398251166486,3.5244422296189124,1.817394957870632
perlayer,20,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,20,original,piqa,wikitext,wikitext,wikitext,19.401473100628227,1.7411313189946942,0.8000250175311172
perlayer,15,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,15,original,piqa,wikitext,wikitext,wikitext,18.013888018236702,1.717136703211834,0.7800048985101591
perlayer,25,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,25,original,piqa,wikitext,wikitext,wikitext,21.63396444744265,1.7769578522305975,0.8294094624025895
perlayer,30,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,30,original,piqa,wikitext,wikitext,wikitext,25.93384369754841,1.8382313809608095,0.8783183722608507
perlayer,35,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,35,original,piqa,wikitext,wikitext,wikitext,34.33740963149333,1.937296995365856,0.9540451418071664
perlayer,40,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,40,original,piqa,wikitext,wikitext,wikitext,49.88960202967492,2.0774776742156824,1.054832973038273
perlayer,50,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,118.07236243705393,2.4406307649839776,1.2872540510308923
perlayer,45,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,45,original,piqa,wikitext,wikitext,wikitext,65.15198095016457,2.1838033768678504,1.126842966153568
perlayer,55,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,55,original,piqa,wikitext,wikitext,wikitext,206.62053304812252,2.709873470460236,1.438225490766917
perlayer,60,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_all_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,349.4664584485607,2.9897132906213453,1.5800071385934131
perlayer,25,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,25,original,piqa,wikitext,wikitext,wikitext,24.157178883783672,1.8139969634437905,0.859172040856374
perlayer,15,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,15,original,piqa,wikitext,wikitext,wikitext,18.64554120463221,1.728239293466828,0.7893029881012438
perlayer,30,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,30,original,piqa,wikitext,wikitext,wikitext,25.79530963293396,1.8363910829796992,0.8768733318415267
perlayer,35,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,35,original,piqa,wikitext,wikitext,wikitext,32.22934689655476,1.914478840672368,0.9369517152281698
perlayer,20,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,20,original,piqa,wikitext,wikitext,wikitext,19.96081509661187,1.750410202660715,0.807693052341096
perlayer,45,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,45,original,piqa,wikitext,wikitext,wikitext,55.63269714496127,2.120242111475745,1.084229016242093
perlayer,50,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,125.11868249424172,2.467230518122783,1.3028925157255449
perlayer,40,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,40,original,piqa,wikitext,wikitext,wikitext,39.20211526881173,1.9858975557395804,0.9897912021016856
perlayer,60,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,1275.3122106485646,3.808603945668278,1.9292622707502205
perlayer,55,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_all_5.pkl,55,original,piqa,wikitext,wikitext,wikitext,850.9316961843532,3.531058842575799,1.820100862781162
