0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
perlayer,90,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,90,original,piqa,piqa,piqa,0.5745375408052231,0.5609357997823722,,
perlayer,91,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5625680087051143,0.5516866158868335,,
perlayer,94,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,94,original,piqa,piqa,piqa,0.5538628944504896,0.5342763873775843,,
perlayer,92,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,92,original,piqa,piqa,piqa,0.5549510337323177,0.5348204570184983,,
perlayer,93,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5511425462459195,0.5266594124047879,,
perlayer,80,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,80,original,piqa,piqa,piqa,0.6071817192600653,0.5952121871599565,,
perlayer,85,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5935799782372143,0.5816104461371056,,
perlayer,85,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5821545157780196,0.5674646354733406,,
perlayer,90,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,90,original,piqa,piqa,piqa,0.573993471164309,0.5527747551686616,,
perlayer,50,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,50,original,piqa,piqa,piqa,0.6251360174102285,0.6169749727965179,,
perlayer,95,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5500544069640914,0.5255712731229597,,
perlayer,70,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,70,original,piqa,piqa,piqa,0.5892274211099021,0.5772578890097932,,
perlayer,80,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,80,original,piqa,piqa,piqa,0.5783460282916213,0.5647442872687704,,
perlayer,60,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,60,original,piqa,piqa,piqa,0.6131664853101197,0.5973884657236126,,
perlayer,91,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5690968443960827,0.5527747551686616,,
perlayer,70,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,70,original,piqa,piqa,piqa,0.6583242655059848,0.6599564744287268,,
perlayer,92,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,92,original,piqa,piqa,piqa,0.5609357997823722,0.5457018498367792,,
perlayer,50,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,50,original,piqa,piqa,piqa,0.6931447225244831,0.6953210010881393,,
perlayer,60,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,60,original,piqa,piqa,piqa,0.690424374319913,0.6871599564744287,,
perlayer,93,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5647442872687704,0.5413492927094669,,
perlayer,94,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,94,original,piqa,piqa,piqa,0.558215451577802,0.5353645266594124,,
perlayer,95,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5527747551686616,0.5359085963003264,,
perlayer,80,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,80,original,piqa,piqa,piqa,0.6278563656147987,0.6120783460282916,,
perlayer,94,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,94,original,piqa,piqa,piqa,0.5620239390642002,0.5223068552774756,,
perlayer,93,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5669205658324266,0.5326441784548422,,
perlayer,91,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5729053318824809,0.5489662676822633,,
perlayer,92,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,92,original,piqa,piqa,piqa,0.5701849836779108,0.5408052230685527,,
perlayer,85,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5973884657236126,0.5772578890097932,,
perlayer,90,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,90,original,piqa,piqa,piqa,0.5680087051142546,0.5467899891186072,,
perlayer,95,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5544069640914037,0.5255712731229597,,
perlayer,50,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,50,original,piqa,piqa,piqa,0.6202393906420022,0.602829162132753,,
perlayer,85,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5614798694232862,0.529923830250272,,
perlayer,92,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,92,original,piqa,piqa,piqa,0.5560391730141458,0.5163220892274211,,
perlayer,70,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,70,original,piqa,piqa,piqa,0.5767138193688792,0.5685527747551686,,
perlayer,60,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,60,original,piqa,piqa,piqa,0.6060935799782372,0.5794341675734495,,
perlayer,80,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,80,original,piqa,piqa,piqa,0.5603917301414582,0.5364526659412405,,
perlayer,90,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,90,original,piqa,piqa,piqa,0.5511425462459195,0.514689880304679,,
perlayer,91,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5500544069640914,0.5130576713819369,,
perlayer,93,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5484221980413493,0.514145810663765,,
perlayer,94,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,94,original,piqa,piqa,piqa,0.5511425462459195,0.5130576713819369,,
perlayer,95,fc,False,snip,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/snip_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5527747551686616,0.515778019586507,,
perlayer,50,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,50,original,piqa,piqa,piqa,0.6224156692056583,0.6256800870511425,,
perlayer,60,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,60,original,piqa,piqa,piqa,0.5941240478781284,0.588683351468988,,
perlayer,70,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,70,original,piqa,piqa,piqa,0.5859630032644179,0.5718171926006529,,
perlayer,80,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,80,original,piqa,piqa,piqa,0.5799782372143635,0.559847660500544,,
perlayer,91,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5707290533188248,0.5500544069640914,,
perlayer,85,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5772578890097932,0.5500544069640914,,
perlayer,90,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,90,original,piqa,piqa,piqa,0.5718171926006529,0.544613710554951,,
perlayer,92,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,92,original,piqa,piqa,piqa,0.5712731229597389,0.5500544069640914,,
perlayer,94,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,94,original,piqa,piqa,piqa,0.5685527747551686,0.5413492927094669,,
perlayer,95,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5707290533188248,0.5413492927094669,,
perlayer,93,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5652883569096845,0.5478781284004353,,
perlayer,60,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,60,original,piqa,piqa,piqa,0.6387377584330794,0.6392818280739935,,
perlayer,80,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,80,original,piqa,piqa,piqa,0.5756256800870512,0.558215451577802,,
perlayer,70,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,70,original,piqa,piqa,piqa,0.6050054406964092,0.5979325353645266,,
perlayer,50,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,50,original,piqa,piqa,piqa,0.6844396082698585,0.6708378672470077,,
perlayer,91,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5505984766050055,0.5321001088139282,,
perlayer,90,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,90,original,piqa,piqa,piqa,0.558215451577802,0.5397170837867247,,
perlayer,92,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,92,original,piqa,piqa,piqa,0.5495103373231773,0.5380848748639826,,
perlayer,85,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5609357997823722,0.544613710554951,,
perlayer,95,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5511425462459195,0.5261153427638737,,
perlayer,93,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5462459194776932,0.529923830250272,,
perlayer,94,fc,False,epenas,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/epenas_piqa_5.pkl,94,original,piqa,piqa,piqa,0.5495103373231773,0.529923830250272,,
perlayer,90,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,90,original,piqa,piqa,piqa,0.5701849836779108,0.5315560391730142,,
perlayer,70,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,70,original,piqa,piqa,piqa,0.5805223068552775,0.573993471164309,,
perlayer,50,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,50,original,piqa,piqa,piqa,0.6517954298150164,0.6512513601741022,,
perlayer,60,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,60,original,piqa,piqa,piqa,0.6240478781284005,0.6202393906420022,,
perlayer,85,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,85,original,piqa,piqa,piqa,0.5505984766050055,0.5282916213275299,,
perlayer,80,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,80,original,piqa,piqa,piqa,0.5756256800870512,0.5571273122959739,,
perlayer,92,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,92,original,piqa,piqa,piqa,0.558215451577802,0.5261153427638737,,
perlayer,93,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,93,original,piqa,piqa,piqa,0.5516866158868335,0.5190424374319913,,
perlayer,50,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,50,original,copa,copa,0.78,,,,
perlayer,91,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,91,original,piqa,piqa,piqa,0.5663764961915125,0.5321001088139282,,
perlayer,60,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,60,original,copa,copa,0.75,,,,
perlayer,70,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,70,original,copa,copa,0.71,,,,
perlayer,95,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,95,original,piqa,piqa,piqa,0.5505984766050055,0.5190424374319913,,
perlayer,90,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,90,original,copa,copa,0.57,,,,
perlayer,85,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,85,original,copa,copa,0.65,,,,
perlayer,80,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,80,original,copa,copa,0.59,,,,
perlayer,91,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,91,original,copa,copa,0.57,,,,
perlayer,94,fc,False,jacov,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/jacov_piqa_5.pkl,94,original,piqa,piqa,piqa,0.5533188248095756,0.5179542981501633,,
perlayer,92,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,92,original,copa,copa,0.54,,,,
perlayer,95,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,95,original,copa,copa,0.57,,,,
perlayer,70,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,70,original,copa,copa,0.73,,,,
perlayer,80,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,80,original,copa,copa,0.7,,,,
perlayer,94,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,94,original,copa,copa,0.54,,,,
perlayer,50,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,50,original,copa,copa,0.71,,,,
perlayer,93,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_copa_5.pkl,93,original,copa,copa,0.54,,,,
perlayer,60,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,60,original,copa,copa,0.71,,,,
perlayer,85,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,85,original,copa,copa,0.61,,,,
perlayer,93,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,93,original,copa,copa,0.57,,,,
perlayer,90,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,90,original,copa,copa,0.56,,,,
perlayer,92,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,92,original,copa,copa,0.57,,,,
perlayer,91,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,91,original,copa,copa,0.56,,,,
perlayer,94,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,94,original,copa,copa,0.59,,,,
perlayer,50,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,50,original,copa,copa,0.64,,,,
perlayer,95,fc,False,grasp,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grasp_copa_5.pkl,95,original,copa,copa,0.59,,,,
perlayer,60,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,60,original,copa,copa,0.65,,,,
perlayer,70,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,70,original,copa,copa,0.62,,,,
perlayer,80,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,80,original,copa,copa,0.58,,,,
perlayer,90,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,90,original,copa,copa,0.58,,,,
perlayer,85,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,85,original,copa,copa,0.59,,,,
perlayer,93,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,93,original,copa,copa,0.54,,,,
perlayer,91,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,91,original,copa,copa,0.58,,,,
perlayer,94,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,94,original,copa,copa,0.53,,,,
perlayer,92,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,92,original,copa,copa,0.52,,,,
perlayer,95,fc,False,grad_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/grad_norm_copa_5.pkl,95,original,copa,copa,0.53,,,,
perlayer,50,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_copa_5.pkl,50,original,copa,copa,0.73,,,,
perlayer,60,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_copa_5.pkl,60,original,copa,copa,0.73,,,,
perlayer,70,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_copa_5.pkl,70,original,copa,copa,0.67,,,,
