0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
perlayer,90,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_piqa_5.pkl,90,original,piqa,wikitext,wikitext,wikitext,1523.722411843004,3.93748856426707,1.9772757334556887
perlayer,50,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_piqa_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,28.649203886259787,1.8727824551434464,0.905183323973014
perlayer,95,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_piqa_5.pkl,95,original,piqa,wikitext,wikitext,wikitext,1494.1391934477876,3.923078476814036,1.9719861952105795
perlayer,60,fc,False,fisher,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/fisher_piqa_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,67.4779598267441,2.1981758230235897,1.1363067861321705
perlayer,70,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_0.pkl,70,original,piqa,wikitext,wikitext,wikitext,303.4858575327074,2.911872125967584,1.5419470013871823
perlayer,95,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_0.pkl,95,original,piqa,wikitext,wikitext,wikitext,1985.6769499692152,4.137379826461973,2.048717408285964
perlayer,80,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_0.pkl,80,original,piqa,wikitext,wikitext,wikitext,455.9245642365839,3.1421454201108743,1.6517499508478874
perlayer,60,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_0.pkl,60,original,piqa,wikitext,wikitext,wikitext,96.45541125058952,2.3500602287110213,1.2326977314920815
perlayer,90,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_0.pkl,90,original,piqa,wikitext,wikitext,wikitext,805.7260863817785,3.495196329886993,1.805373496001024
perlayer,50,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_0.pkl,50,original,piqa,wikitext,wikitext,wikitext,50.17117576057517,2.0796653227322914,1.0563513764031678
perlayer,50,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_3.pkl,50,original,piqa,wikitext,wikitext,wikitext,36.95409192383341,1.964087041659142,0.9738588664079192
perlayer,60,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_3.pkl,60,original,piqa,wikitext,wikitext,wikitext,60.916268865832286,2.15652276735174,1.1087069473138058
perlayer,80,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_3.pkl,80,original,piqa,wikitext,wikitext,wikitext,277.15497687354895,2.862868183126447,1.5174612449346083
perlayer,90,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_3.pkl,90,original,piqa,wikitext,wikitext,wikitext,649.0728017871133,3.356703070220777,1.7470449236704466
perlayer,70,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_3.pkl,70,original,piqa,wikitext,wikitext,wikitext,109.05480343752592,2.404638316824475,1.265819913636166
perlayer,95,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_3.pkl,95,original,piqa,wikitext,wikitext,wikitext,2072.079420405382,4.170465896410901,2.060208560863305
perlayer,50,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,36.82805690500177,1.962832614147714,0.9729371483336652
perlayer,80,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,80,original,piqa,wikitext,wikitext,wikitext,277.71856412763543,2.8639559463021453,1.518009301072757
perlayer,60,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,55.1647598932301,2.116895647772816,1.081950153544255
perlayer,95,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,95,original,piqa,wikitext,wikitext,wikitext,1571.700770898196,3.960382590986237,1.9856398079454527
perlayer,70,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,70,original,piqa,wikitext,wikitext,wikitext,117.54314737289556,2.4385813404029064,1.2860420951700668
perlayer,90,fc,False,plainact,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/plainact_piqa_5.pkl,90,original,piqa,wikitext,wikitext,wikitext,794.975889499466,3.486427898177006,1.8017496459677265
perlayer,50,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_0.pkl,50,original,piqa,wikitext,wikitext,wikitext,899.2127621538552,3.5676894651234017,1.834990047258387
perlayer,60,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_0.pkl,60,original,piqa,wikitext,wikitext,wikitext,1274.8868868757029,3.808366381436328,1.9291722788703205
perlayer,70,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_0.pkl,70,original,piqa,wikitext,wikitext,wikitext,1372.365158528757,3.861201926686929,1.9490500039074
perlayer,90,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_0.pkl,90,original,piqa,wikitext,wikitext,wikitext,1937.838437022742,4.118554499571329,2.0421380795882524
perlayer,80,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_0.pkl,80,original,piqa,wikitext,wikitext,wikitext,1563.351984130882,3.956439982666396,1.9842028723848772
perlayer,95,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_0.pkl,95,original,piqa,wikitext,wikitext,wikitext,2035.848642036612,4.156731241123665,2.0554494716494065
perlayer,60,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_3.pkl,60,original,piqa,wikitext,wikitext,wikitext,840.3767050081217,3.522826524867132,1.8167334337100007
perlayer,70,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_3.pkl,70,original,piqa,wikitext,wikitext,wikitext,1585.267599852922,3.966753189141908,1.9879586359812584
perlayer,50,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_3.pkl,50,original,piqa,wikitext,wikitext,wikitext,384.391709192974,3.043446423132445,1.6057059688183648
perlayer,80,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_3.pkl,80,original,piqa,wikitext,wikitext,wikitext,1347.7692584301158,3.848165584776516,1.9441708789406535
perlayer,90,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_3.pkl,90,original,piqa,wikitext,wikitext,wikitext,1654.6601561195862,3.998661459388929,1.99951714272958
perlayer,95,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_3.pkl,95,original,piqa,wikitext,wikitext,wikitext,2060.622198729384,4.1661438539728985,2.058712655468385
perlayer,50,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,50,original,piqa,wikitext,wikitext,wikitext,412.9309545076832,3.084481411762761,1.6250279520753788
perlayer,60,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,60,original,piqa,wikitext,wikitext,wikitext,755.8856993480446,3.4537085422146787,1.788146339252673
perlayer,95,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,95,original,piqa,wikitext,wikitext,wikitext,2034.470913087388,4.156205050674004,2.055266832849672
perlayer,80,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,80,original,piqa,wikitext,wikitext,wikitext,1220.8898283859255,3.777669244382481,1.917496391409086
perlayer,70,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,70,original,piqa,wikitext,wikitext,wikitext,1768.0833706575454,4.0485475618942255,2.0174044262491218
perlayer,90,fc,False,l2_norm,facebook/opt-1.3b,opt1.3b_checkpoints,opt1.3b_tokenizer,1,zcps/opt-1.3b/l2_norm_piqa_5.pkl,90,original,piqa,wikitext,wikitext,wikitext,1639.5141045475543,3.9917910849453535,1.9970362175187992
